customer_id,total_purchases,total_browses,total_spent,avg_order_value,total_page_views,avg_page_views,first_activity,last_activity,days_since_first,days_since_last,customer_lifetime_days,avg_daily_activity,purchase_conversion_rate,age,gender,location,income,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment,days_since_last_purchase,churned
129,4,188,1713.76,8.925833333333333,261,1.359375,2024-04-08,2025-03-26,631,279,352,0.5454545454545454,0.020833333333333332,28,Male,RI,69498,290.0,4.0,1713.76,1,2,3,123,At Risk,279,1
130,2,145,149.84,1.0193197278911565,177,1.2040816326530612,2024-07-17,2025-07-13,531,170,361,0.407202216066482,0.013605442176870748,49,Non-Binary,OK,60401,321.0,2.0,149.84,1,1,1,111,Others,170,1
131,0,43,0.0,0.0,77,1.7906976744186047,2025-10-29,2025-12-30,62,0,62,0.6935483870967742,0.0,46,Non-Binary,CT,74140,,,,,,,,,0,1
132,1,36,300.54,8.122702702702703,38,1.027027027027027,2025-02-10,2025-12-21,323,9,314,0.1178343949044586,0.02702702702702703,38,Male,CA,74294,32.0,1.0,300.54,3,1,1,311,Need Attention,9,0
133,5,166,574.66,3.3605847953216372,239,1.3976608187134503,2025-04-11,2025-12-29,263,1,262,0.6526717557251909,0.029239766081871343,45,Female,ND,68962,1.0,5.0,574.66,4,2,2,422,Loyal Customers,1,0
134,12,165,2248.67,12.704350282485876,386,2.1807909604519775,2025-05-28,2025-12-30,216,0,216,0.8194444444444444,0.06779661016949153,22,Male,IL,59848,6.0,12.0,2248.67,4,4,4,444,Champions,0,0
135,1,80,308.37,3.807037037037037,114,1.4074074074074074,2025-06-11,2025-12-30,202,0,202,0.400990099009901,0.012345679012345678,43,Female,NY,53222,133.0,1.0,308.37,2,1,1,211,Need Attention,0,0
136,5,250,319.69,1.2536862745098039,475,1.8627450980392157,2024-09-06,2025-09-03,480,118,362,0.7044198895027625,0.0196078431372549,64,Male,KS,64595,176.0,5.0,319.69,2,2,1,221,Need Attention,118,1
137,9,250,2274.3,8.781081081081082,465,1.7953667953667953,2024-08-02,2025-08-01,515,151,364,0.7115384615384616,0.03474903474903475,64,Male,DC,63609,160.0,9.0,2274.3,2,3,4,234,At Risk,151,1
138,9,280,1533.65,5.306747404844291,563,1.9480968858131489,2024-12-03,2025-12-02,392,28,364,0.7939560439560439,0.031141868512110725,43,Male,MI,72124,28.0,9.0,1533.65,3,3,3,333,Champions,28,0
139,5,138,621.36,4.3451748251748255,177,1.2377622377622377,2024-01-14,2025-01-07,716,357,359,0.3983286908077994,0.03496503496503497,66,Non-Binary,FM,85671,594.0,5.0,621.36,1,2,2,122,At Risk,357,1
140,0,9,0.0,0.0,10,1.1111111111111112,2025-10-09,2025-12-22,82,8,74,0.12162162162162163,0.0,39,Female,CA,70034,,,,,,,,,8,1
141,0,40,0.0,0.0,47,1.175,2025-04-21,2025-12-23,253,7,246,0.16260162601626016,0.0,45,Male,FM,63102,,,,,,,,,7,1
142,1,46,1146.78,24.399574468085106,95,2.021276595744681,2025-10-28,2025-12-30,63,0,63,0.746031746031746,0.02127659574468085,31,Non-Binary,IA,32618,35.0,1.0,1146.78,3,1,2,312,Need Attention,0,0
143,4,121,177.62,1.42096,150,1.2,2024-11-08,2025-11-07,417,53,364,0.3434065934065934,0.032,68,Female,MN,92648,153.0,4.0,177.62,2,2,1,221,Need Attention,53,0
144,11,246,2784.2,10.833463035019454,470,1.828793774319066,2024-12-29,2025-12-27,366,3,363,0.7079889807162535,0.042801556420233464,64,Male,LA,86668,27.0,11.0,2784.2,3,3,4,334,Champions,3,0
145,4,177,505.25,2.791436464088398,244,1.3480662983425415,2024-10-01,2025-09-30,455,91,364,0.49725274725274726,0.022099447513812154,55,Male,GA,53403,138.0,4.0,505.25,2,2,2,222,At Risk,91,1
146,2,54,426.12,7.609285714285714,90,1.6071428571428572,2025-09-26,2025-12-30,95,0,95,0.5894736842105263,0.03571428571428571,54,Female,NV,80051,43.0,2.0,426.12,3,1,1,311,Need Attention,0,0
147,4,160,963.82,5.876951219512195,218,1.329268292682927,2024-02-09,2025-02-07,690,326,364,0.45054945054945056,0.024390243902439025,34,Male,MP,57301,432.0,4.0,963.82,1,2,2,122,At Risk,326,1
148,13,209,3285.41,14.799144144144144,343,1.545045045045045,2024-05-27,2025-05-24,582,220,362,0.6132596685082873,0.05855855855855856,30,Male,ND,48776,237.0,13.0,3285.41,2,4,4,244,At Risk,220,1
149,2,41,54.019999999999996,1.2562790697674417,52,1.2093023255813953,2025-08-08,2025-12-30,144,0,144,0.2986111111111111,0.046511627906976744,27,Non-Binary,VT,63380,64.0,2.0,54.019999999999996,3,1,1,311,Need Attention,0,0
150,12,235,2885.2,11.680971659919027,397,1.6072874493927125,2024-08-16,2025-08-15,501,137,364,0.6785714285714286,0.048582995951417005,64,Female,ME,104199,179.0,12.0,2885.2,2,4,4,244,At Risk,137,1
151,14,271,3274.84,11.490666666666668,484,1.6982456140350877,2024-02-04,2025-02-02,695,331,364,0.782967032967033,0.04912280701754386,64,Non-Binary,RI,75392,356.0,14.0,3274.84,1,4,4,144,At Risk,331,1
152,8,142,1935.09,12.900599999999999,350,2.3333333333333335,2025-07-08,2025-12-30,175,0,175,0.8571428571428571,0.05333333333333334,58,Male,AS,102730,6.0,8.0,1935.09,4,3,3,433,Champions,0,0
153,7,140,1859.87,12.652176870748299,262,1.782312925170068,2025-06-02,2025-12-29,211,1,210,0.7,0.047619047619047616,69,Non-Binary,SD,98392,11.0,7.0,1859.87,4,2,3,423,Loyal Customers,1,0
154,12,224,1214.17,5.14478813559322,374,1.5847457627118644,2025-01-12,2025-12-29,352,1,351,0.6723646723646723,0.05084745762711865,50,Male,NC,103641,2.0,12.0,1214.17,4,4,3,443,Champions,1,0
155,3,35,219.25,5.769736842105263,54,1.4210526315789473,2025-10-24,2025-12-30,67,0,67,0.5671641791044776,0.07894736842105263,38,Female,AL,62128,16.0,3.0,219.25,4,1,1,411,New Customers,0,0
156,7,177,2538.79,13.797771739130434,286,1.5543478260869565,2025-03-22,2025-12-30,283,0,283,0.6501766784452296,0.03804347826086957,47,Non-Binary,TN,64110,35.0,7.0,2538.79,3,2,4,324,Loyal Customers,0,0
157,3,41,2015.52,45.807272727272725,72,1.6363636363636365,2025-10-26,2025-12-30,65,0,65,0.676923076923077,0.06818181818181818,26,Male,GU,63727,19.0,3.0,2015.52,4,1,3,413,Others,0,0
158,5,109,1545.3,13.555263157894736,176,1.543859649122807,2025-07-02,2025-12-29,181,1,180,0.6333333333333333,0.043859649122807015,41,Non-Binary,OH,58035,90.0,5.0,1545.3,3,2,3,323,Loyal Customers,1,0
159,10,182,2171.27,11.308697916666667,251,1.3072916666666667,2024-01-12,2025-01-05,718,359,359,0.5348189415041783,0.052083333333333336,19,Non-Binary,ME,71462,378.0,10.0,2171.27,1,3,4,134,At Risk,359,1
160,2,37,147.03,3.77,47,1.205128205128205,2025-10-08,2025-12-28,83,2,81,0.48148148148148145,0.05128205128205128,66,Female,TN,85178,6.0,2.0,147.03,4,1,1,411,New Customers,2,0
161,8,178,954.75,5.133064516129032,348,1.8709677419354838,2025-05-19,2025-12-30,225,0,225,0.8266666666666667,0.043010752688172046,55,Non-Binary,CT,85424,1.0,8.0,954.75,4,3,2,432,Loyal Customers,0,0
162,0,9,0.0,0.0,18,2.0,2025-12-17,2025-12-27,13,3,10,0.9,0.0,25,Female,FM,65612,,,,,,,,,3,1
163,15,226,4425.16,18.361659751037344,480,1.991701244813278,2025-03-11,2025-12-30,294,0,294,0.8197278911564626,0.06224066390041494,62,Female,DC,71060,50.0,15.0,4425.16,3,4,4,344,Champions,0,0
164,1,3,105.53,26.3825,6,1.5,2025-12-25,2025-12-30,5,0,5,0.8,0.25,50,Male,KS,83558,5.0,1.0,105.53,4,1,1,411,New Customers,0,0
165,7,126,2301.09,17.301428571428573,151,1.1353383458646618,2024-05-20,2025-05-19,589,225,364,0.36538461538461536,0.05263157894736842,64,Female,DE,96812,259.0,7.0,2301.09,1,2,4,124,At Risk,225,1
166,1,77,184.83,2.369615384615385,88,1.1282051282051282,2024-05-27,2025-05-13,582,231,351,0.2222222222222222,0.01282051282051282,53,Male,FM,87963,365.0,1.0,184.83,1,1,1,111,Others,231,1
167,6,111,1358.24,11.608888888888888,138,1.1794871794871795,2024-09-16,2025-09-14,470,107,363,0.32231404958677684,0.05128205128205128,50,Male,CT,63780,149.0,6.0,1358.24,2,2,3,223,At Risk,107,1
168,2,57,1196.81,20.284915254237287,106,1.7966101694915255,2025-10-12,2025-12-30,79,0,79,0.7468354430379747,0.03389830508474576,61,Female,WA,48417,11.0,2.0,1196.81,4,1,3,413,Others,0,0
169,5,171,206.83,1.1751704545454547,237,1.3465909090909092,2024-01-14,2025-01-11,716,353,363,0.48484848484848486,0.028409090909090908,57,Male,OH,69470,359.0,5.0,206.83,1,2,1,121,Others,353,1
170,7,220,1784.15,7.859691629955948,378,1.6651982378854626,2024-11-25,2025-11-24,400,36,364,0.6236263736263736,0.030837004405286344,34,Male,FL,78403,55.0,7.0,1784.15,3,2,3,323,Loyal Customers,36,0
171,1,57,78.04,1.3455172413793104,69,1.1896551724137931,2025-07-04,2025-12-29,179,1,178,0.3258426966292135,0.017241379310344827,52,Female,KY,84656,112.0,1.0,78.04,2,1,1,211,Need Attention,1,0
172,3,53,1332.42,23.79321428571429,61,1.0892857142857142,2024-09-04,2025-08-21,482,131,351,0.15954415954415954,0.05357142857142857,67,Female,LA,80454,131.0,3.0,1332.42,2,1,3,213,Others,131,1
173,10,161,1760.97,10.298070175438596,230,1.345029239766082,2025-01-20,2025-12-29,344,1,343,0.49854227405247814,0.05847953216374269,28,Female,PA,65298,11.0,10.0,1760.97,4,3,3,433,Champions,1,0
174,1,93,34.42,0.36617021276595746,155,1.648936170212766,2025-07-26,2025-12-30,157,0,157,0.5987261146496815,0.010638297872340425,46,Non-Binary,IL,70664,8.0,1.0,34.42,4,1,1,411,New Customers,0,0
175,9,234,2032.87,8.365720164609053,411,1.691358024691358,2024-08-17,2025-08-15,500,137,363,0.6694214876033058,0.037037037037037035,31,Male,VT,73241,140.0,9.0,2032.87,2,3,3,233,At Risk,137,1
176,10,250,2831.3199999999997,10.889692307692307,436,1.676923076923077,2024-01-06,2025-01-04,724,360,364,0.7142857142857143,0.038461538461538464,36,Non-Binary,MA,75132,449.0,10.0,2831.3199999999997,1,3,4,134,At Risk,360,1
177,10,260,1862.67,6.898777777777778,426,1.5777777777777777,2024-03-20,2025-03-17,650,288,362,0.7458563535911602,0.037037037037037035,43,Female,IL,67389,321.0,10.0,1862.67,1,3,3,133,At Risk,288,1
178,10,219,2519.01,11.000043668122272,367,1.6026200873362446,2024-03-30,2025-03-29,640,276,364,0.6291208791208791,0.043668122270742356,35,Non-Binary,TX,76621,336.0,10.0,2519.01,1,3,4,134,At Risk,276,1
179,4,89,739.97,7.956666666666667,160,1.7204301075268817,2025-09-08,2025-12-29,113,1,112,0.8303571428571429,0.043010752688172046,31,Male,SC,69252,29.0,4.0,739.97,3,2,2,322,Loyal Customers,1,0
180,11,292,3020.85,9.969801980198019,631,2.0825082508250827,2024-01-24,2025-01-22,706,342,364,0.8324175824175825,0.036303630363036306,32,Male,PR,78086,342.0,11.0,3020.85,1,3,4,134,At Risk,342,1
181,1,42,67.87,1.5783720930232559,58,1.3488372093023255,2025-10-28,2025-12-30,63,0,63,0.6825396825396826,0.023255813953488372,34,Female,KS,63412,22.0,1.0,67.87,4,1,1,411,New Customers,0,0
182,0,26,0.0,0.0,27,1.0384615384615385,2025-09-13,2025-12-21,108,9,99,0.26262626262626265,0.0,57,Non-Binary,NY,90846,,,,,,,,,9,1
183,17,301,2020.71,6.354433962264151,656,2.0628930817610063,2024-02-09,2025-02-07,690,326,364,0.8736263736263736,0.05345911949685535,68,Non-Binary,NM,55989,342.0,17.0,2020.71,1,4,3,143,At Risk,326,1
184,1,89,109.85,1.2205555555555554,127,1.4111111111111112,2025-07-10,2025-12-30,173,0,173,0.5202312138728323,0.011111111111111112,69,Non-Binary,KS,73028,139.0,1.0,109.85,2,1,1,211,Need Attention,0,0
185,0,30,0.0,0.0,33,1.1,2025-09-15,2025-12-14,106,16,90,0.3333333333333333,0.0,46,Non-Binary,MH,98587,,,,,,,,,16,1
186,2,45,148.81,3.1661702127659574,52,1.1063829787234043,2025-02-24,2025-12-26,309,4,305,0.1540983606557377,0.0425531914893617,46,Female,PW,72515,39.0,2.0,148.81,3,1,1,311,Need Attention,4,0
187,17,207,4362.63,19.476026785714286,439,1.9598214285714286,2025-03-17,2025-12-28,288,2,286,0.7832167832167832,0.07589285714285714,50,Male,PR,89551,2.0,17.0,4362.63,4,4,4,444,Champions,2,0
188,22,266,2281.98,7.923541666666667,547,1.8993055555555556,2024-09-11,2025-09-09,475,112,363,0.7933884297520661,0.0763888888888889,21,Female,AR,71311,113.0,22.0,2281.98,2,4,4,244,At Risk,112,1
189,2,84,1222.74,14.217906976744187,106,1.2325581395348837,2025-06-10,2025-12-29,203,1,202,0.42574257425742573,0.023255813953488372,22,Female,CO,55787,16.0,2.0,1222.74,4,1,3,413,Others,1,0
190,9,244,1140.8600000000001,4.5093280632411075,437,1.7272727272727273,2024-06-08,2025-06-07,570,206,364,0.695054945054945,0.03557312252964427,64,Male,SC,94437,213.0,9.0,1140.8600000000001,2,3,2,232,At Risk,206,1
191,12,300,2580.88,8.272051282051283,648,2.076923076923077,2024-08-04,2025-08-03,513,149,364,0.8571428571428571,0.038461538461538464,69,Male,NE,103804,196.0,12.0,2580.88,2,4,4,244,At Risk,149,1
192,9,245,1559.38,6.1392913385826775,445,1.7519685039370079,2024-06-06,2025-06-04,572,209,363,0.699724517906336,0.03543307086614173,64,Male,MP,75330,277.0,9.0,1559.38,1,3,3,133,At Risk,209,1
193,14,260,2199.14,8.026058394160584,535,1.9525547445255473,2024-05-10,2025-05-07,599,237,362,0.7569060773480663,0.051094890510948905,44,Female,KY,92788,238.0,14.0,2199.14,2,4,4,244,At Risk,237,1
194,4,195,422.42999999999995,2.122763819095477,304,1.5276381909547738,2024-10-11,2025-10-09,445,82,363,0.5482093663911846,0.020100502512562814,22,Non-Binary,AZ,76129,82.0,4.0,422.42999999999995,3,2,1,321,Need Attention,82,0
195,4,165,378.37,2.2388757396449703,212,1.2544378698224852,2024-09-14,2025-09-07,472,114,358,0.4720670391061452,0.023668639053254437,27,Non-Binary,AL,45833,143.0,4.0,378.37,2,2,1,221,Need Attention,114,1
196,10,259,1305.51,4.853197026022305,496,1.8438661710037174,2024-12-12,2025-12-11,383,19,364,0.739010989010989,0.03717472118959108,63,Non-Binary,MA,71296,50.0,10.0,1305.51,3,3,3,333,Champions,19,0
197,6,195,561.76,2.794825870646766,306,1.5223880597014925,2025-02-01,2025-12-30,332,0,332,0.6054216867469879,0.029850746268656716,43,Male,WI,74207,16.0,6.0,561.76,4,2,2,422,Loyal Customers,0,0
198,4,39,284.85,6.624418604651163,44,1.0232558139534884,2025-09-21,2025-12-29,100,1,99,0.43434343434343436,0.09302325581395349,57,Non-Binary,DC,118153,11.0,4.0,284.85,4,2,1,421,Need Attention,1,0
199,12,182,3352.57,17.281288659793816,334,1.7216494845360826,2025-04-09,2025-12-29,265,1,264,0.7348484848484849,0.061855670103092786,61,Male,SC,107232,10.0,12.0,3352.57,4,4,4,444,Champions,1,0
200,3,95,131.44,1.3412244897959182,110,1.1224489795918366,2024-05-07,2025-05-06,602,238,364,0.2692307692307692,0.030612244897959183,59,Male,KS,88354,273.0,3.0,131.44,1,1,1,111,Others,238,1
201,5,99,1848.8000000000002,17.77692307692308,219,2.105769230769231,2025-08-27,2025-12-30,125,0,125,0.832,0.04807692307692308,48,Male,GA,53878,44.0,5.0,1848.8000000000002,3,2,3,323,Loyal Customers,0,0
202,6,136,943.07,6.641338028169015,180,1.267605633802817,2025-04-09,2025-12-29,265,1,264,0.5378787878787878,0.04225352112676056,57,Male,WA,106802,24.0,6.0,943.07,4,2,2,422,Loyal Customers,1,0
203,0,4,0.0,0.0,4,1.0,2025-12-27,2025-12-30,3,0,3,1.3333333333333333,0.0,28,Male,NV,49155,,,,,,,,,0,1
204,11,253,2868.1400000000003,10.864166666666668,517,1.9583333333333333,2024-12-12,2025-12-11,383,19,364,0.7252747252747253,0.041666666666666664,63,Female,OH,79613,130.0,11.0,2868.1400000000003,2,3,4,234,At Risk,19,0
205,14,244,4101.8099999999995,15.898488372093022,498,1.930232558139535,2024-01-02,2024-12-31,728,364,364,0.7087912087912088,0.05426356589147287,68,Male,VT,58613,374.0,14.0,4101.8099999999995,1,4,4,144,At Risk,364,1
206,15,262,3449.5,12.453068592057761,468,1.6895306859205776,2024-11-05,2025-11-04,420,56,364,0.760989010989011,0.05415162454873646,26,Female,NE,85943,71.0,15.0,3449.5,3,4,4,344,Champions,56,0
207,5,205,626.9799999999999,2.985619047619047,318,1.5142857142857142,2025-03-12,2025-12-30,293,0,293,0.7167235494880546,0.023809523809523808,43,Male,OH,56318,62.0,5.0,626.9799999999999,3,2,2,322,Loyal Customers,0,0
208,3,85,1035.71,11.769431818181818,139,1.5795454545454546,2025-08-25,2025-12-30,127,0,127,0.6929133858267716,0.03409090909090909,28,Female,AL,39177,35.0,3.0,1035.71,3,1,2,312,Need Attention,0,0
209,2,110,327.48,2.9239285714285717,142,1.2678571428571428,2025-01-28,2025-12-27,336,3,333,0.33633633633633636,0.017857142857142856,24,Male,DE,81051,199.0,2.0,327.48,2,1,1,211,Need Attention,3,0
210,1,71,54.38,0.7552777777777778,145,2.013888888888889,2025-10-03,2025-12-29,88,1,87,0.8275862068965517,0.013888888888888888,60,Non-Binary,CA,67722,26.0,1.0,54.38,3,1,1,311,Need Attention,1,0
211,10,242,2248.2,8.92142857142857,419,1.6626984126984128,2024-06-29,2025-06-26,549,187,362,0.6961325966850829,0.03968253968253968,41,Male,FM,52585,201.0,10.0,2248.2,2,3,4,234,At Risk,187,1
212,8,277,821.15,2.8812280701754385,551,1.9333333333333333,2024-06-10,2025-06-09,568,204,364,0.782967032967033,0.028070175438596492,66,Male,UT,87157,255.0,8.0,821.15,1,3,2,132,At Risk,204,1
213,2,161,85.44,0.5241717791411042,215,1.3190184049079754,2024-03-06,2025-03-01,664,304,360,0.4527777777777778,0.012269938650306749,60,Male,MH,64742,330.0,2.0,85.44,1,1,1,111,Others,304,1
214,0,34,0.0,0.0,69,2.0294117647058822,2025-11-21,2025-12-28,39,2,37,0.918918918918919,0.0,37,Female,FL,76250,,,,,,,,,2,1
215,13,274,2028.9,7.069337979094077,542,1.8885017421602788,2024-12-08,2025-12-07,387,23,364,0.7884615384615384,0.04529616724738676,45,Non-Binary,ND,52405,27.0,13.0,2028.9,3,4,3,343,Champions,23,0
216,3,119,410.28,3.3629508196721307,145,1.1885245901639345,2024-05-22,2025-05-20,587,224,363,0.33608815426997246,0.02459016393442623,47,Non-Binary,AZ,75733,241.0,3.0,410.28,1,1,1,111,Others,224,1
217,2,36,334.51,8.802894736842106,37,0.9736842105263158,2025-03-16,2025-12-30,289,0,289,0.1314878892733564,0.05263157894736842,36,Male,MP,61279,68.0,2.0,334.51,3,1,1,311,Need Attention,0,0
218,8,163,1763.71,10.314093567251462,250,1.4619883040935673,2025-03-06,2025-12-29,299,1,298,0.5738255033557047,0.04678362573099415,46,Female,MN,41138,37.0,8.0,1763.71,3,3,3,333,Champions,1,0
219,13,284,2960.39,9.967643097643098,598,2.0134680134680134,2024-05-24,2025-05-22,585,222,363,0.8181818181818182,0.04377104377104377,57,Non-Binary,OR,53738,246.0,13.0,2960.39,1,4,4,144,At Risk,222,1
220,11,226,2595.7200000000003,10.95240506329114,376,1.5864978902953586,2024-06-24,2025-06-22,554,191,363,0.6528925619834711,0.046413502109704644,67,Female,OH,94014,192.0,11.0,2595.7200000000003,2,3,4,234,At Risk,191,1
221,0,56,0.0,0.0,63,1.125,2025-05-24,2025-12-28,220,2,218,0.25688073394495414,0.0,45,Non-Binary,FL,64043,,,,,,,,,2,1
222,1,18,49.62,2.6115789473684208,23,1.2105263157894737,2025-10-08,2025-12-29,83,1,82,0.23170731707317074,0.05263157894736842,18,Male,NE,20000,27.0,1.0,49.62,3,1,1,311,Need Attention,1,0
223,0,125,0.0,0.0,161,1.288,2024-02-26,2025-02-21,673,312,361,0.3462603878116344,0.0,56,Non-Binary,DC,65570,,,,,,,,,312,1
224,3,191,559.3299999999999,2.883144329896907,264,1.3608247422680413,2024-06-13,2025-06-10,565,203,362,0.5359116022099447,0.015463917525773196,50,Non-Binary,AZ,88824,366.0,3.0,559.3299999999999,1,1,2,112,Others,203,1
225,7,151,1061.31,6.717151898734177,196,1.240506329113924,2024-02-26,2025-02-20,673,313,360,0.4388888888888889,0.04430379746835443,45,Non-Binary,ME,90833,394.0,7.0,1061.31,1,3,2,132,At Risk,313,1
226,7,168,680.59,3.8890857142857143,254,1.4514285714285715,2025-03-19,2025-12-28,286,2,284,0.6161971830985915,0.04,25,Female,MN,29885,27.0,7.0,680.59,3,3,2,332,Loyal Customers,2,0
227,2,146,888.63,6.004256756756757,187,1.2635135135135136,2024-08-30,2025-08-22,487,130,357,0.41456582633053224,0.013513513513513514,54,Non-Binary,MH,84507,198.0,2.0,888.63,2,1,2,212,Need Attention,130,1
228,5,185,1733.1799999999998,9.122,256,1.3473684210526315,2024-09-23,2025-09-18,463,103,360,0.5277777777777778,0.02631578947368421,51,Non-Binary,WY,59701,184.0,5.0,1733.1799999999998,2,2,3,223,At Risk,103,1
229,8,155,1019.1,6.252147239263804,193,1.1840490797546013,2024-04-06,2025-04-05,633,269,364,0.4478021978021978,0.049079754601226995,41,Non-Binary,VI,81164,270.0,8.0,1019.1,1,3,2,132,At Risk,269,1
230,0,2,0.0,0.0,2,1.0,2025-10-15,2025-11-26,76,34,42,0.047619047619047616,0.0,69,Male,AZ,91163,,,,,,,,,34,1
231,20,279,3683.94,12.320869565217391,585,1.9565217391304348,2024-07-01,2025-06-30,547,183,364,0.8214285714285714,0.06688963210702341,38,Female,MH,43601,203.0,20.0,3683.94,2,4,4,244,At Risk,183,1
232,4,110,843.3299999999999,7.397631578947368,130,1.1403508771929824,2024-01-11,2025-01-06,719,358,361,0.3157894736842105,0.03508771929824561,27,Non-Binary,MI,49992,487.0,4.0,843.3299999999999,1,2,2,122,At Risk,358,1
233,0,20,0.0,0.0,32,1.6,2025-11-04,2025-12-29,56,1,55,0.36363636363636365,0.0,40,Female,IL,74954,,,,,,,,,1,1
234,6,116,1221.45,10.01188524590164,178,1.459016393442623,2025-05-30,2025-12-29,214,1,213,0.5727699530516432,0.04918032786885246,18,Non-Binary,TX,72050,94.0,6.0,1221.45,3,2,3,323,Loyal Customers,1,0
235,0,12,0.0,0.0,18,1.5,2025-12-10,2025-12-30,20,0,20,0.6,0.0,37,Non-Binary,IA,83576,,,,,,,,,0,1
236,12,182,1599.1200000000001,8.242886597938146,351,1.809278350515464,2025-04-17,2025-12-30,257,0,257,0.754863813229572,0.061855670103092786,29,Male,TN,56888,32.0,12.0,1599.1200000000001,3,4,3,343,Champions,0,0
237,12,273,3760.7200000000003,13.195508771929825,522,1.831578947368421,2024-09-14,2025-09-12,472,109,363,0.7851239669421488,0.042105263157894736,47,Non-Binary,CT,87745,127.0,12.0,3760.7200000000003,2,4,4,244,At Risk,109,1
238,5,103,739.43,6.8465740740740735,141,1.3055555555555556,2025-05-15,2025-12-29,229,1,228,0.47368421052631576,0.046296296296296294,39,Male,MI,64085,4.0,5.0,739.43,4,2,2,422,Loyal Customers,1,0
239,1,8,41.96,4.662222222222223,14,1.5555555555555556,2025-12-15,2025-12-29,15,1,14,0.6428571428571429,0.1111111111111111,47,Male,WI,88077,4.0,1.0,41.96,4,1,1,411,New Customers,1,0
240,11,220,2040.69,8.834155844155845,357,1.5454545454545454,2024-04-25,2025-04-24,614,250,364,0.6346153846153846,0.047619047619047616,34,Female,OH,66535,250.0,11.0,2040.69,1,3,3,133,At Risk,250,1
241,5,123,765.1800000000001,5.9779687500000005,203,1.5859375,2025-06-05,2025-12-27,208,3,205,0.624390243902439,0.0390625,57,Male,FM,66585,27.0,5.0,765.1800000000001,3,2,2,322,Loyal Customers,3,0
