age,income,total_purchases,total_browses,total_spent,avg_order_value,total_page_views,avg_page_views,customer_lifetime_days,purchase_conversion_rate,recency,frequency,monetary
27,78240,14,186,2611.0499999999997,13.05525,343,1.715,274,0.07,11.0,14.0,2611.0499999999997
43,92558,13,238,1147.53,4.571832669322709,471,1.8764940239043826,327,0.05179282868525897,20.0,13.0,1147.53
19,52067,5,70,734.95,9.799333333333333,95,1.2666666666666666,153,0.06666666666666667,10.0,5.0,734.95
18,61801,11,252,1203.94,4.5777186311787075,449,1.7072243346007605,363,0.04182509505703422,58.0,11.0,1203.94
38,57669,11,242,2593.33,10.250316205533597,424,1.6758893280632412,361,0.043478260869565216,341.0,11.0,2593.33
28,84119,8,214,581.09,2.6175225225225227,349,1.572072072072072,360,0.036036036036036036,91.0,8.0,581.09
51,62243,6,217,1424.6,6.388340807174887,367,1.6457399103139014,363,0.026905829596412557,154.0,6.0,1424.6
41,71929,4,81,1457.8400000000001,17.151058823529414,173,2.0352941176470587,106,0.047058823529411764,48.0,4.0,1457.8400000000001
64,84685,2,112,98.94,0.8678947368421053,178,1.5614035087719298,179,0.017543859649122806,58.0,2.0,98.94
60,85618,21,284,6689.19,21.931770491803277,628,2.059016393442623,364,0.06885245901639345,135.0,21.0,6689.19
26,47267,4,106,225.37,2.0488181818181816,147,1.3363636363636364,227,0.03636363636363636,6.0,4.0,225.37
34,91824,17,301,3243.07,10.198333333333334,671,2.110062893081761,364,0.05345911949685535,82.0,17.0,3243.07
56,67435,4,100,1454.28,13.983461538461539,109,1.0480769230769231,354,0.038461538461538464,443.0,4.0,1454.28
67,92986,4,71,1095.31,14.604133333333333,84,1.12,355,0.05333333333333334,344.0,4.0,1095.31
51,90088,13,244,1961.95,7.634046692607004,439,1.7081712062256809,364,0.05058365758754864,325.0,13.0,1961.95
61,90456,5,85,1099.99,12.222111111111111,151,1.6777777777777778,116,0.05555555555555555,15.0,5.0,1099.99
33,81652,12,211,3632.29,16.28829596412556,319,1.4304932735426008,364,0.053811659192825115,375.0,12.0,3632.29
34,86294,1,36,199.85,5.401351351351352,51,1.3783783783783783,65,0.02702702702702703,55.0,1.0,199.85
42,86933,28,278,5624.0199999999995,18.379150326797383,570,1.8627450980392157,364,0.0915032679738562,167.0,28.0,5624.0199999999995
29,70944,14,281,3065.17,10.390406779661017,555,1.88135593220339,364,0.04745762711864407,282.0,14.0,3065.17
24,65115,11,170,1466.35,8.101381215469612,238,1.3149171270718232,363,0.06077348066298342,297.0,11.0,1466.35
24,68699,12,271,2499.86,8.833427561837457,527,1.862190812720848,363,0.04240282685512368,54.0,12.0,2499.86
46,69800,0,3,0.0,0.0,5,1.6666666666666667,2,0.0,94.0,7.0,1186.5949999999998
47,72496,11,246,3801.4900000000002,14.791789883268484,455,1.7704280155642023,364,0.042801556420233464,158.0,11.0,3801.4900000000002
56,68045,6,174,652.27,3.6237222222222223,313,1.738888888888889,238,0.03333333333333333,61.0,6.0,652.27
48,87533,4,114,227.21,1.9255084745762712,168,1.423728813559322,202,0.03389830508474576,5.0,4.0,227.21
20,29821,13,288,2912.12,9.674817275747507,628,2.086378737541528,364,0.04318936877076412,290.0,13.0,2912.12
57,47299,7,181,1500.81,7.983031914893616,250,1.3297872340425532,363,0.03723404255319149,228.0,7.0,1500.81
66,63737,7,151,1330.6,8.421518987341772,319,2.018987341772152,202,0.04430379746835443,22.0,7.0,1330.6
35,27791,6,202,1188.6200000000001,5.714519230769231,302,1.4519230769230769,330,0.028846153846153848,18.0,6.0,1188.6200000000001
52,86943,3,194,185.82999999999998,0.9432994923857867,334,1.6954314720812182,278,0.015228426395939087,56.0,3.0,185.82999999999998
47,83113,4,139,1640.03,11.46874125874126,291,2.034965034965035,181,0.027972027972027972,37.0,4.0,1640.03
63,78921,25,259,5891.53,20.74482394366197,579,2.038732394366197,364,0.0880281690140845,359.0,25.0,5891.53
61,94297,8,120,1613.0,12.6015625,160,1.25,252,0.0625,0.0,8.0,1613.0
27,68207,12,270,2700.55,9.576418439716313,539,1.9113475177304964,352,0.0425531914893617,52.0,12.0,2700.55
37,55410,20,246,3158.64,11.874586466165413,497,1.868421052631579,364,0.07518796992481203,12.0,20.0,3158.64
31,77404,16,207,1686.29,7.561838565022422,383,1.7174887892376682,300,0.07174887892376682,13.0,16.0,1686.29
35,38494,4,138,282.47,1.9892253521126761,178,1.2535211267605635,361,0.028169014084507043,147.0,4.0,282.47
54,58889,8,208,2424.25,11.22337962962963,316,1.462962962962963,359,0.037037037037037035,338.0,8.0,2424.25
23,73973,13,274,2871.4799999999996,10.005156794425085,631,2.1986062717770034,349,0.04529616724738676,24.0,13.0,2871.4799999999996
24,65114,8,233,1630.64,6.766141078838174,410,1.7012448132780082,364,0.03319502074688797,274.0,8.0,1630.64
37,61354,4,91,636.9200000000001,6.70442105263158,154,1.6210526315789473,144,0.042105263157894736,0.0,4.0,636.9200000000001
63,90459,2,183,2098.2200000000003,11.341729729729732,338,1.827027027027027,236,0.010810810810810811,67.0,2.0,2098.2200000000003
51,69261,9,179,1160.99,6.175478723404256,234,1.2446808510638299,359,0.047872340425531915,269.0,9.0,1160.99
23,59939,7,248,2834.42,11.115372549019607,417,1.6352941176470588,362,0.027450980392156862,133.0,7.0,2834.42
64,83448,11,181,2170.56,11.305,263,1.3697916666666667,361,0.057291666666666664,329.0,11.0,2170.56
59,57002,1,86,52.04,0.5981609195402299,122,1.4022988505747127,153,0.011494252873563218,56.0,1.0,52.04
35,55014,3,30,397.92999999999995,12.058484848484847,59,1.7878787878787878,39,0.09090909090909091,7.0,3.0,397.92999999999995
64,89071,0,16,0.0,0.0,17,1.0625,359,0.0,94.0,7.0,1186.5949999999998
21,47898,1,76,274.61,3.5663636363636364,87,1.12987012987013,353,0.012987012987012988,313.0,1.0,274.61
45,74970,0,71,0.0,0.0,80,1.1267605633802817,345,0.0,94.0,7.0,1186.5949999999998
20,68152,2,69,66.19,0.9322535211267605,159,2.23943661971831,80,0.028169014084507043,22.0,2.0,66.19
51,91754,5,184,512.98,2.7141798941798942,293,1.5502645502645502,333,0.026455026455026454,51.0,5.0,512.98
25,58968,0,50,0.0,0.0,52,1.04,361,0.0,94.0,7.0,1186.5949999999998
54,78531,5,156,238.86,1.4836024844720497,231,1.434782608695652,274,0.031055900621118012,10.0,5.0,238.86
67,31287,0,34,0.0,0.0,41,1.2058823529411764,129,0.0,94.0,7.0,1186.5949999999998
20,46946,7,221,2015.5,8.839912280701755,370,1.6228070175438596,362,0.03070175438596491,253.0,7.0,2015.5
44,78141,18,274,4216.65,14.440582191780821,556,1.904109589041096,364,0.06164383561643835,339.0,18.0,4216.65
57,88069,13,236,3116.08,12.51437751004016,396,1.5903614457831325,362,0.05220883534136546,35.0,13.0,3116.08
65,94807,6,132,942.37,6.828768115942029,281,2.036231884057971,158,0.043478260869565216,50.0,6.0,942.37
59,87109,0,28,0.0,0.0,62,2.2142857142857144,35,0.0,94.0,7.0,1186.5949999999998
55,80422,1,36,134.54,3.636216216216216,52,1.4054054054054055,62,0.02702702702702703,22.0,1.0,134.54
40,67619,2,47,285.48,5.826122448979592,51,1.0408163265306123,337,0.04081632653061224,393.0,2.0,285.48
49,92597,18,250,4810.49,17.949589552238805,562,2.0970149253731343,335,0.06716417910447761,9.0,18.0,4810.49
53,64245,2,117,401.59,3.374705882352941,131,1.1008403361344539,360,0.01680672268907563,336.0,2.0,401.59
30,61614,2,8,141.48000000000002,14.148000000000001,16,1.6,11,0.2,3.0,2.0,141.48000000000002
44,72051,10,258,1614.8799999999999,6.025671641791044,472,1.7611940298507462,363,0.03731343283582089,384.0,10.0,1614.8799999999999
34,62753,17,289,3325.64,10.868104575163398,636,2.0784313725490198,364,0.05555555555555555,150.0,17.0,3325.64
65,69269,1,37,30.51,0.8028947368421053,61,1.605263157894737,52,0.02631578947368421,26.0,1.0,30.51
47,72803,2,105,1028.6799999999998,9.613831775700932,120,1.1214953271028036,260,0.018691588785046728,34.0,2.0,1028.68
32,61051,7,168,1457.79,8.330228571428572,266,1.52,314,0.04,26.0,7.0,1457.79
46,64666,4,149,376.2,2.458823529411765,211,1.3790849673202614,359,0.026143790849673203,337.0,4.0,376.2
44,79376,13,296,3066.3,9.923300970873788,655,2.1197411003236244,364,0.042071197411003236,88.0,13.0,3066.3
39,65990,10,159,1021.49,6.044319526627219,314,1.8579881656804733,204,0.05917159763313609,12.0,10.0,1021.49
35,95202,6,185,1236.8000000000002,6.475392670157069,365,1.9109947643979057,254,0.031413612565445025,15.0,6.0,1236.8000000000002
64,87506,12,196,3275.21,15.746201923076923,295,1.4182692307692308,362,0.057692307692307696,169.0,12.0,3275.21
28,56112,19,297,2975.1600000000003,9.41506329113924,673,2.1297468354430378,364,0.060126582278481014,337.0,19.0,2975.1600000000003
64,105482,0,49,0.0,0.0,67,1.3673469387755102,83,0.0,94.0,7.0,1186.5949999999998
51,74513,2,45,818.5200000000001,17.415319148936174,52,1.1063829787234043,189,0.0425531914893617,135.0,2.0,818.5200000000001
21,38779,13,250,1850.12,7.03467680608365,418,1.5893536121673004,364,0.049429657794676805,100.0,13.0,1850.12
46,40017,6,168,1790.1299999999999,10.288103448275862,231,1.3275862068965518,363,0.034482758620689655,130.0,6.0,1790.1299999999999
69,91455,4,124,1312.51,10.253984375,154,1.203125,358,0.03125,311.0,4.0,1312.51
44,80667,4,122,1123.03,8.912936507936507,174,1.380952380952381,270,0.031746031746031744,8.0,4.0,1123.03
61,52798,6,269,313.85,1.1412727272727274,526,1.9127272727272728,347,0.02181818181818182,20.0,6.0,313.85
51,66999,10,158,2860.82,17.028690476190476,345,2.0535714285714284,202,0.05952380952380952,6.0,10.0,2860.82
66,64226,1,31,74.98,2.343125,31,0.96875,353,0.03125,208.0,1.0,74.98
33,88156,4,122,1031.78,8.18873015873016,179,1.4206349206349207,237,0.031746031746031744,180.0,4.0,1031.78
63,79120,1,44,9.95,0.2211111111111111,48,1.0666666666666667,141,0.022222222222222223,143.0,1.0,9.95
20,42200,12,293,2512.89,8.238983606557376,667,2.1868852459016392,363,0.03934426229508197,211.0,12.0,2512.89
41,73447,0,11,0.0,0.0,14,1.2727272727272727,33,0.0,94.0,7.0,1186.5949999999998
42,81635,3,99,513.87,5.037941176470588,144,1.411764705882353,202,0.029411764705882353,12.0,3.0,513.87
24,67624,10,208,1552.48,7.121467889908257,333,1.5275229357798166,364,0.045871559633027525,165.0,10.0,1552.48
65,71139,2,32,1474.18,43.35823529411765,53,1.5588235294117647,51,0.058823529411764705,21.0,2.0,1474.18
19,49980,0,2,0.0,0.0,2,1.0,2,0.0,94.0,7.0,1186.5949999999998
25,77436,0,6,0.0,0.0,10,1.6666666666666667,8,0.0,94.0,7.0,1186.5949999999998
47,66715,6,153,963.13,6.057421383647799,202,1.270440251572327,364,0.03773584905660377,270.0,6.0,963.13
49,38141,6,162,2157.41,12.841726190476189,232,1.380952380952381,362,0.03571428571428571,233.0,6.0,2157.41
42,76581,12,273,3704.89,12.999614035087719,545,1.912280701754386,364,0.042105263157894736,114.0,12.0,3704.89
68,91183,11,263,2060.64,7.520583941605839,471,1.718978102189781,364,0.040145985401459854,187.0,11.0,2060.64
29,100530,11,253,1698.33,6.433068181818181,546,2.0681818181818183,328,0.041666666666666664,83.0,11.0,1698.33
57,78160,0,10,0.0,0.0,15,1.5,15,0.0,94.0,7.0,1186.5949999999998
50,71292,2,120,101.49,0.8318852459016393,158,1.2950819672131149,363,0.01639344262295082,424.0,2.0,101.49
69,74270,9,113,3238.27,26.543196721311475,247,2.0245901639344264,140,0.07377049180327869,21.0,9.0,3238.27
19,73289,8,284,1869.8799999999999,6.403698630136986,571,1.9554794520547945,364,0.0273972602739726,274.0,8.0,1869.8799999999999
66,91287,5,149,1320.6399999999999,8.575584415584414,221,1.4350649350649352,299,0.032467532467532464,25.0,5.0,1320.6399999999999
20,63158,16,250,3221.9700000000003,12.112669172932332,475,1.7857142857142858,364,0.06015037593984962,124.0,16.0,3221.9700000000003
48,87204,13,300,1629.77,5.206932907348243,683,2.182108626198083,363,0.04153354632587859,26.0,13.0,1629.77
29,70398,4,180,500.79,2.721684782608696,239,1.298913043478261,356,0.021739130434782608,67.0,4.0,500.79
64,92221,9,168,806.72,4.557740112994351,231,1.305084745762712,360,0.05084745762711865,297.0,9.0,806.72
24,71771,5,164,424.89,2.5141420118343194,236,1.3964497041420119,345,0.029585798816568046,94.0,5.0,424.89
39,99148,12,239,1712.15,6.821314741035857,401,1.597609561752988,364,0.04780876494023904,104.0,12.0,1712.15
58,75671,3,72,308.13,4.1084,87,1.16,209,0.04,50.0,3.0,308.13
40,51782,9,255,1086.6,4.11590909090909,479,1.8143939393939394,364,0.03409090909090909,474.0,9.0,1086.6
62,57636,3,89,1175.8200000000002,12.780652173913046,128,1.391304347826087,190,0.03260869565217391,37.0,3.0,1175.8200000000002
62,96815,2,132,133.35,0.9951492537313432,177,1.3208955223880596,362,0.014925373134328358,112.0,2.0,133.35
49,118975,3,48,263.61,5.168823529411765,71,1.392156862745098,97,0.058823529411764705,56.0,3.0,263.61
39,68050,0,3,0.0,0.0,4,1.3333333333333333,2,0.0,94.0,7.0,1186.5949999999998
58,66349,1,117,188.59,1.598220338983051,140,1.1864406779661016,362,0.00847457627118644,69.0,1.0,188.59
46,72796,10,236,1738.83,7.068414634146341,398,1.6178861788617886,364,0.04065040650406504,332.0,10.0,1738.83
50,69950,10,159,1942.3899999999999,11.493431952662721,221,1.3076923076923077,361,0.05917159763313609,172.0,10.0,1942.3899999999999
41,75776,6,212,1477.68,6.778348623853211,348,1.5963302752293578,363,0.027522935779816515,270.0,6.0,1477.68
45,49072,10,160,848.93,4.993705882352941,333,1.9588235294117646,213,0.058823529411764705,29.0,10.0,848.93
53,106526,5,132,311.15,2.2711678832116786,204,1.489051094890511,214,0.0364963503649635,31.0,5.0,311.15
51,84496,7,241,701.76,2.8296774193548386,399,1.6088709677419355,364,0.028225806451612902,91.0,7.0,701.76
29,81503,15,228,2387.16,9.823703703703703,388,1.5967078189300412,357,0.06172839506172839,12.0,15.0,2387.16
35,88152,3,141,313.18,2.1748611111111114,183,1.2708333333333333,362,0.020833333333333332,226.0,3.0,313.18
53,88155,2,81,222.06,2.6754216867469878,109,1.3132530120481927,205,0.024096385542168676,12.0,2.0,222.06
59,84357,6,94,1439.32,14.3932,164,1.64,128,0.06,21.0,6.0,1439.32
64,77627,2,135,133.99,0.978029197080292,263,1.9197080291970803,176,0.014598540145985401,16.0,2.0,133.99
56,95231,2,125,918.7800000000001,7.234488188976378,215,1.6929133858267718,225,0.015748031496062992,31.0,2.0,918.7800000000001
42,44904,6,193,1218.75,6.124371859296482,263,1.321608040201005,360,0.03015075376884422,297.0,6.0,1218.75
19,85251,11,268,2178.69,7.808924731182796,524,1.8781362007168458,363,0.03942652329749104,339.0,11.0,2178.69
48,97064,12,251,3382.93,12.862851711026615,425,1.6159695817490494,363,0.045627376425855515,139.0,12.0,3382.93
20,31219,8,216,658.7,2.9406250000000003,341,1.5223214285714286,363,0.03571428571428571,357.0,8.0,658.7
18,49133,15,257,3568.96,13.121176470588235,461,1.6948529411764706,364,0.05514705882352941,17.0,15.0,3568.96
25,85011,2,75,692.3199999999999,8.99116883116883,92,1.1948051948051948,342,0.025974025974025976,113.0,2.0,692.3199999999999
60,92753,17,258,3127.17,11.371527272727272,470,1.709090909090909,364,0.06181818181818182,104.0,17.0,3127.17
54,99420,0,21,0.0,0.0,28,1.3333333333333333,42,0.0,94.0,7.0,1186.5949999999998
23,64166,0,5,0.0,0.0,7,1.4,7,0.0,94.0,7.0,1186.5949999999998
19,54675,11,236,1977.46,8.005910931174089,410,1.6599190283400809,359,0.044534412955465584,104.0,11.0,1977.46
52,69234,19,276,2814.47,9.54057627118644,590,2.0,364,0.06440677966101695,394.0,19.0,2814.47
22,63864,6,124,594.46,4.572769230769231,169,1.3,243,0.046153846153846156,36.0,6.0,594.46
67,70081,15,268,1613.03,5.699752650176678,554,1.9575971731448762,364,0.053003533568904596,107.0,15.0,1613.03
51,52333,6,112,1014.81,8.600084745762711,128,1.0847457627118644,364,0.05084745762711865,299.0,6.0,1014.81
40,77551,7,198,997.52,4.865951219512195,298,1.4536585365853658,362,0.03414634146341464,206.0,7.0,997.52
62,70009,10,274,1199.81,4.224683098591549,509,1.7922535211267605,363,0.035211267605633804,219.0,10.0,1199.81
25,70081,15,274,3055.9900000000002,10.574359861591697,504,1.7439446366782008,364,0.05190311418685121,237.0,15.0,3055.9900000000002
55,74639,11,210,2873.03,13.000135746606336,310,1.4027149321266967,362,0.049773755656108594,14.0,11.0,2873.03
43,74761,2,169,319.15999999999997,1.8664327485380114,214,1.2514619883040936,363,0.011695906432748537,184.0,2.0,319.15999999999997
67,93527,14,239,2454.5299999999997,9.701699604743082,437,1.7272727272727273,313,0.05533596837944664,14.0,14.0,2454.5299999999997
44,64246,6,96,374.09000000000003,3.6675490196078435,184,1.803921568627451,141,0.058823529411764705,26.0,6.0,374.09000000000003
36,80587,10,243,2503.94,9.89699604743083,432,1.7075098814229248,364,0.039525691699604744,365.0,10.0,2503.94
19,86730,6,153,1559.8200000000002,9.810188679245284,209,1.3144654088050314,359,0.03773584905660377,296.0,6.0,1559.8200000000002
23,73537,1,22,26.59,1.156086956521739,54,2.347826086956522,24,0.043478260869565216,17.0,1.0,26.59
30,59025,1,13,185.59,13.256428571428572,14,1.0,33,0.07142857142857142,15.0,1.0,185.59
48,82466,0,40,0.0,0.0,42,1.05,126,0.0,94.0,7.0,1186.5949999999998
63,86833,3,152,185.32,1.1956129032258065,186,1.2,364,0.01935483870967742,270.0,3.0,185.32
23,73348,12,291,1629.27,5.377128712871287,647,2.1353135313531353,364,0.039603960396039604,370.0,12.0,1629.27
24,56128,2,161,390.7,2.3969325153374235,214,1.312883435582822,364,0.012269938650306749,61.0,2.0,390.7
32,86071,0,2,0.0,0.0,3,1.5,2,0.0,94.0,7.0,1186.5949999999998
42,94795,7,95,883.96,8.666274509803921,185,1.8137254901960784,124,0.06862745098039216,3.0,7.0,883.96
49,55102,7,160,878.87,5.262694610778444,215,1.2874251497005988,361,0.041916167664670656,117.0,7.0,878.87
52,66985,3,105,500.40999999999997,4.633425925925926,131,1.212962962962963,362,0.027777777777777776,111.0,3.0,500.40999999999997
38,69887,2,129,86.19,0.6579389312977099,152,1.1603053435114503,361,0.015267175572519083,375.0,2.0,86.19
46,89891,5,71,1291.2099999999998,16.98960526315789,153,2.013157894736842,99,0.06578947368421052,31.0,5.0,1291.2099999999998
29,65844,0,44,0.0,0.0,97,2.2045454545454546,63,0.0,94.0,7.0,1186.5949999999998
53,58779,6,243,1017.4,4.085943775100401,403,1.6184738955823292,364,0.024096385542168676,109.0,6.0,1017.4
65,106865,5,155,451.93,2.8245625,200,1.25,364,0.03125,365.0,5.0,451.93
62,85877,12,202,1643.57,7.680233644859813,364,1.7009345794392523,301,0.056074766355140186,37.0,12.0,1643.57
60,76209,6,142,1450.49,9.800608108108108,202,1.364864864864865,313,0.04054054054054054,38.0,6.0,1450.49
32,71881,5,149,1293.41,8.398766233766235,192,1.2467532467532467,355,0.032467532467532464,382.0,5.0,1293.41
39,62497,3,170,338.25,1.9552023121387283,235,1.3583815028901733,360,0.017341040462427744,421.0,3.0,338.25
63,75090,3,117,299.34,2.4945,239,1.9916666666666667,163,0.025,49.0,3.0,299.34
64,118836,1,28,109.26,3.767586206896552,39,1.3448275862068966,59,0.034482758620689655,44.0,1.0,109.26
47,88183,2,154,270.73,1.7354487179487181,204,1.3076923076923077,306,0.01282051282051282,11.0,2.0,270.73
66,67120,8,261,928.19,3.4505204460966543,475,1.7657992565055762,363,0.02973977695167286,369.0,8.0,928.19
30,65947,2,194,891.66,4.549285714285714,275,1.403061224489796,361,0.01020408163265306,413.0,2.0,891.66
66,59105,8,110,2187.69,18.539745762711863,250,2.1186440677966103,146,0.06779661016949153,10.0,8.0,2187.69
61,87107,11,250,4302.17,16.483409961685823,452,1.7318007662835249,344,0.0421455938697318,40.0,11.0,4302.17
64,83834,19,259,5645.97,20.309244604316547,544,1.9568345323741008,364,0.0683453237410072,13.0,19.0,5645.97
39,77649,17,267,3557.18,12.525281690140844,528,1.8591549295774648,363,0.05985915492957746,99.0,17.0,3557.18
26,47109,10,259,3058.98,11.371672862453531,402,1.4944237918215613,364,0.03717472118959108,376.0,10.0,3058.98
59,86663,4,73,1931.67,25.08662337662338,159,2.064935064935065,89,0.05194805194805195,12.0,4.0,1931.67
44,61223,19,259,2843.18,10.22726618705036,517,1.8597122302158273,364,0.0683453237410072,222.0,19.0,2843.18
56,91423,2,83,147.78,1.7385882352941178,138,1.6235294117647059,114,0.023529411764705882,8.0,2.0,147.78
36,55469,14,199,3930.99,18.455352112676056,307,1.4413145539906103,361,0.06572769953051644,241.0,14.0,3930.99
64,114177,6,85,283.11,3.1110989010989014,142,1.5604395604395604,147,0.06593406593406594,4.0,6.0,283.11
